Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
830,1/9/2023,,20.8,21.6,-8.6,-4.2,-9.1,-5.6,75
830,1/10/2023,,22,22.9,-8.2,-3,-9.4,-5,82
830,1/11/2023,,22.2,23.2,-4.7,-2.1,-9.7,-5.5,84
830,1/12/2023,,22.4,23.4,-6.2,-2.1,-10.8,-6.1,82
830,1/13/2023,,22.4,23.4,0.1,0.2,-6.3,-3.4,79
830,1/14/2023,,23.2,24.1,-3.1,3.9,-3.6,-0.6,87
830,1/15/2023,,23.9,24.9,-4.5,-0.6,-4.5,-2.8,91
830,1/16/2023,,24,24.9,-10,-1.8,-10.8,-5.7,88
830,1/17/2023,,24,24.9,-13.1,-3.4,-16.7,-10.1,87
830,1/18/2023,,24,24.9,-18.8,-6.8,-18.9,-14.8,85
830,1/19/2023,,24,24.9,-9.1,-4.4,-19.6,-12.6,85
830,1/20/2023,,24,25,-18.8,-5.6,-18.8,-10.4,86
830,1/21/2023,,24,25,-16.5,-4.9,-19.9,-15,85
830,1/22/2023,,24.2,25.2,-11.5,-1.8,-16.6,-10.4,82
830,1/23/2023,,24.2,25.2,-20.1,-8.3,-20.1,-12.5,84
830,1/24/2023,,24.2,25.2,-10.7,-2,-21.2,-13.2,83
830,1/25/2023,,24.2,25.2,-10.2,-3.4,-14.3,-8.7,82
830,1/26/2023,,24.2,25.2,-14.7,-3.5,-14.8,-8.8,81
830,1/27/2023,,24.2,25.2,-2.6,-1.2,-15,-5.2,80
830,1/28/2023,,24.5,25.4,-9.4,-2.5,-10.5,-5.4,81
830,1/29/2023,,24.8,25.6,-20,-4.8,-20,-9.6,84
830,1/30/2023,,24.8,25.6,-26.6,-11.6,-27.5,-19.5,81
830,1/31/2023,,24.8,25.6,-21.6,-13,-28.7,-22.1,78
830,2/1/2023,,24.8,25.6,-9.8,-6,-21.4,-10.7,81
830,2/2/2023,,24.8,25.6,-13.2,1,-14.3,-8.5,80
830,2/3/2023,,24.8,25.7,-6,3.3,-14.3,-6.9,78
830,2/4/2023,,24.8,25.7,-4.3,2.5,-9.4,-4.1,77
830,2/5/2023,,24.8,25.7,-3.6,0.2,-12,-5.4,77
830,2/6/2023,,25.6,26.6,-6.7,-1.4,-6.7,-4.9,88
830,2/7/2023,,25.6,26.6,-12.1,-3.4,-12.2,-6.4,86
830,2/8/2023,,25.7,26.7,-4.1,1.7,-12.8,-5.6,84
830,2/9/2023,,25.7,26.7,-20.2,-4.2,-20.2,-10.3,83
830,2/10/2023,,25.7,26.7,-10,-2.8,-20.6,-12.8,82
830,2/11/2023,,25.7,26.7,-5.7,2.4,-11.4,-5.9,82
830,2/12/2023,,25.7,26.7,-13.8,3.9,-13.8,-7.8,82
830,2/13/2023,,25.7,26.7,-10.5,5.8,-15.3,-7.6,81
830,2/14/2023,,26.1,27,-11.6,2.5,-11.6,-6.4,85
830,2/15/2023,,26.1,27,-21.5,-8.5,-21.9,-12.3,83
830,2/16/2023,,26.1,27,-19.3,-4.3,-24.1,-16.8,82
830,2/17/2023,,26.1,27,-17,-1.3,-20.1,-13.8,82
830,2/18/2023,,26.1,27,-16.4,-2.3,-18,-12.4,81
830,2/19/2023,,26.1,27,-14.7,-1.8,-16.7,-9.6,81
830,2/20/2023,,26.1,27.2,-3.9,-2.4,-17.2,-7,81
830,2/21/2023,,26.5,27.3,-1.8,2,-4.2,-2.4,81
830,2/22/2023,,26.9,27.8,-17.6,-1.8,-17.9,-8.7,84
830,2/23/2023,,27.1,28,-16,-6.9,-21.5,-13.8,86
830,2/24/2023,,27.2,28.3,-14.1,-11,-17.7,-13.8,88
830,2/25/2023,,27.2,28.3,-15.6,-3.5,-20.4,-12.8,86
830,2/26/2023,,27.2,28.3,-7.4,-0.2,-17.2,-8.2,85
830,2/27/2023,,27.8,28.8,-13.2,-0.9,-13.2,-6,91
830,2/28/2023,,28.2,29.2,-10.4,-3.7,-16,-10.1,94
830,3/1/2023,,28.9,29.9,-10.7,-5.3,-11.6,-10,100
830,3/2/2023,,28.9,30,-17.7,-3.1,-18.9,-10.5,99
830,3/3/2023,,29,30.2,-6.7,-3.2,-17.7,-9.2,100
830,3/4/2023,,29.2,30.3,-19,-5,-19.5,-11.9,98
830,3/5/2023,,30,31.1,-9.4,-4.2,-19,-10,117
830,3/6/2023,,30.5,31.6,-11.5,-3.2,-13,-9.6,113
830,3/7/2023,,30.6,31.7,-18.2,-1.4,-18.4,-12.1,110
830,3/8/2023,,30.9,31.9,-12.4,-5.5,-19.5,-11.5,107
830,3/9/2023,,31.1,32.1,-12,-2.9,-17,-10,110
830,3/10/2023,,31.8,32.8,-6.9,-2.9,-20.8,-10.1,111
830,3/11/2023,,33.5,34.8,-11.3,-2.3,-11.3,-6.4,116
830,3/12/2023,,33.5,34.8,-12.9,0.1,-15.2,-8.9,112
830,3/13/2023,,34,35.2,-4.2,2.9,-15.2,-5.6,115
830,3/14/2023,,35.5,36.7,-2.3,2.7,-4,-1.8,124
830,3/15/2023,,37.9,38.8,-1.2,2.1,-2.5,-1.3,134
830,3/16/2023,,38.1,39,-18.9,-1.3,-18.9,-7.9,130
830,3/17/2023,,38.1,39,-18.2,1.7,-19.7,-11.3,127
830,3/18/2023,,38.1,39,-16.8,3.5,-19.7,-11.3,125
830,3/19/2023,,38.2,39,-15.3,2.3,-17.8,-8.9,123
830,3/20/2023,,38.4,39.1,-4.5,4.9,-15.4,-5.5,121
830,3/21/2023,,38.9,39.7,-7.4,-0.3,-9.5,-4.9,127
830,3/22/2023,,39,39.7,-13.4,4.2,-13.4,-4.4,125
830,3/23/2023,,39,39.7,-10,4.4,-16.1,-6.9,122
830,3/24/2023,,39.4,40.1,-8,0.6,-12.3,-5.4,126
830,3/25/2023,,39.5,40.2,-12.5,-7,-12.6,-10,124
830,3/26/2023,,39.6,40.2,-13,-1.5,-18.2,-11.1,122
830,3/27/2023,,39.6,40.3,-11.7,-4.8,-14.3,-10.1,121
830,3/28/2023,,39.7,40.3,-8.6,1.2,-19.8,-8.9,120
830,3/29/2023,,40.2,40.7,-2.9,-0.2,-9.5,-5,124
830,3/30/2023,,41.2,41.7,-6.3,0.5,-6.4,-3.6,133
830,3/31/2023,,41.5,42,-6.2,1.3,-7.2,-4.4,134
830,4/1/2023,,41.8,42.3,-4.9,-0.3,-7.2,-4.6,134
830,4/2/2023,,43,43.5,-7.6,-2.1,-9.8,-5.7,141
830,4/3/2023,,43.1,43.6,-12.1,1.1,-14,-7.1,138
830,4/4/2023,,43.2,43.6,-11,-1.5,-11.9,-8.3,137
830,4/5/2023,,43.4,43.8,-10.2,-2,-12.1,-8.4,138
830,4/6/2023,,43.4,43.8,-16.7,2.3,-19.5,-10.6,134
830,4/7/2023,,43.4,43.8,-6.5,5.6,-16.9,-6.1,132
830,4/8/2023,,43.5,44,-3.2,4.7,-7.2,-2.3,132
830,4/9/2023,,43.6,44.2,-4.4,7.7,-5.7,0,128
830,4/10/2023,,43.6,44.2,1.2,11.9,-7.6,1.4,126
830,4/11/2023,,43.6,44.2,4.4,17.2,-0.8,7.4,121
830,4/12/2023,,43.6,44.2,-1.3,10.4,-2.8,4.2,118
830,4/13/2023,,43.4,44.2,-10.1,5,-10.1,-2.3,116
830,4/14/2023,,43.2,44.2,-12.2,0.2,-12.2,-7.1,116
830,4/15/2023,,43.2,44.2,-15.2,3.3,-15.5,-8,115
830,4/16/2023,,43.2,44.2,-3,7.5,-16,-4,114
830,4/17/2023,,43.2,44.3,-3.1,10.9,-3.8,3.5,113
830,4/18/2023,,43.3,44.4,-3.2,5.9,-6.2,-1.1,114
830,4/19/2023,,43.4,44.6,-16,-1.6,-17.6,-7.2,116
830,4/20/2023,,43.5,44.7,-11.1,2.7,-20.2,-8.6,112
830,4/21/2023,,43.6,44.9,-5.4,4,-13.1,-4.8,113
830,4/22/2023,,43.7,45,-10.1,0.7,-10.1,-3.8,115
830,4/23/2023,,43.8,45.1,-7.9,5.9,-9.8,-2.8,113
830,4/24/2023,,43.8,45.2,0.2,10.1,-8.4,-0.4,113
830,4/25/2023,,43.7,45.3,-5.9,7,-5.9,-0.4,112
830,4/26/2023,,43.3,45.3,-5,8.8,-10.7,-0.4,111
830,4/27/2023,,42.9,45.4,2,13.2,-7.4,3.4,109
830,4/28/2023,,42.6,46.1,-3,11.7,-3,4.7,107
830,4/29/2023,,42.4,46.1,1,13.8,-4.6,4.1,105
830,4/30/2023,,42.1,46.2,2.2,20.1,-0.1,8.4,103
830,5/1/2023,,42,46.2,9,19.4,1.8,9.8,100
830,5/2/2023,,41.8,46.2,10.2,17.9,6.4,12.2,97
830,5/3/2023,,41.6,46.2,3.8,13,2.8,9.2,95
830,5/4/2023,,41.4,46.2,4.5,16.1,1,8.2,92
830,5/5/2023,,41.4,46.6,-0.1,10.2,-0.2,3.6,90
830,5/6/2023,,41.6,47.1,-1.6,4.7,-1.6,0.4,93
830,5/7/2023,,41.5,47.1,-1,12.1,-2.6,1.5,92
830,5/8/2023,,41.5,47.4,-6.1,7.8,-6.9,-0.9,92
830,5/9/2023,,41.6,47.7,-2.1,7.6,-8,0.2,93
830,5/10/2023,,41.9,48.1,-8.4,9.5,-8.4,-0.2,93
830,5/11/2023,,41.8,48.1,-3.5,13.4,-8.9,1.4,91
830,5/12/2023,,41.3,48.1,-2,14.3,-5.4,3.8,90
830,5/13/2023,,40.9,48.1,-0.6,17.9,-2.9,5.7,87
830,5/14/2023,,40.4,48.1,1.4,14.4,-2.7,5.8,86
830,5/15/2023,,39.9,48.1,5.7,10.4,-0.9,6.6,84
830,5/16/2023,,39.1,48.1,1.7,14.9,1,6.7,81
830,5/17/2023,,38.2,48.1,0.7,19.5,0.4,7.9,79
830,5/18/2023,,37.4,48.1,0.1,17.1,0.1,7,76
830,5/19/2023,,36.5,48.1,2.3,19.8,-0.4,7.9,75
830,5/20/2023,,35.6,48.1,1.8,21,1.8,9.1,72
830,5/21/2023,,34.7,48.1,2.7,23.6,1.5,9.7,70
830,5/22/2023,,33.9,48.3,3.8,22.5,2.1,9.9,67
830,5/23/2023,,32.8,48.4,-0.9,16,-1.2,6.5,65
830,5/24/2023,,32,48.4,2.5,14.6,-0.7,5.6,64
830,5/25/2023,,31.4,48.7,1.3,12.7,1.1,4.8,62
830,5/26/2023,,30.8,48.7,-0.2,11.5,-0.2,4.7,62
830,5/27/2023,,30.4,49,1.1,13.6,-0.2,4.6,59
830,5/28/2023,,29.6,49,0.4,12.4,0.3,5.4,59
830,5/29/2023,,28.7,49,0.1,14.2,-1.8,5.7,56
830,5/30/2023,,27.5,49,1.7,18.6,-0.2,7,54
830,5/31/2023,,26.7,49.1,1.7,20,1.1,5.9,53
830,6/1/2023,,25.5,49.1,0.5,17.9,0.5,7.2,48
830,6/2/2023,,24.5,49.1,0.5,16.1,0.4,6.5,48
830,6/3/2023,,23.9,49.2,0.7,16.1,0.5,5.7,46
830,6/4/2023,,23.1,49.2,1.7,15.8,-0.1,5.4,45
830,6/5/2023,,22.4,49.3,2.6,20.4,2.1,6.7,43
830,6/6/2023,,21.5,49.3,1.7,16.1,1.4,6.8,41
830,6/7/2023,,20.4,49.8,4.8,21.6,1.3,9.5,38
830,6/8/2023,,19.2,50,6,21.3,3.3,9.1,36
830,6/9/2023,,18.2,50.1,3,17,1.7,7.5,34
830,6/10/2023,,17.5,50.5,2.1,13.2,2.1,5.1,33
830,6/11/2023,,16.5,50.6,1.7,15.8,1.5,6.7,31
830,6/12/2023,,15.2,50.8,2.5,20,1,6.8,30
830,6/13/2023,,14.4,50.9,2.7,15.5,1.7,6.2,25
830,6/14/2023,,13.3,51.3,4.7,18.4,2.2,7.9,25
830,6/15/2023,,11.7,51.3,-1.2,12.4,-1.2,6.5,23
830,6/16/2023,,10.7,51.4,0,12.9,-2.7,5.5,19
830,6/17/2023,,9.1,51.4,1.3,16,-1.1,7.4,17
830,6/18/2023,,8.4,51.6,5.7,14.3,1.1,7.7,14
830,6/19/2023,,7.2,52.1,0.4,8.2,-1,4.1,13
830,6/20/2023,,6.7,52.1,-4.1,8,-4.1,2,13
830,6/21/2023,,5.5,52.1,-3.5,8.2,-5.9,0.8,10
830,6/22/2023,,4.5,52.1,-2.5,9.6,-4.7,2.6,9
830,6/23/2023,,3.2,52.1,4.1,15.8,-2.7,7.4,6
830,6/24/2023,,2.4,52.1,1.5,13.6,1.5,7.4,5
830,6/25/2023,,1.5,52.3,5.2,16.8,0,8.5,3
830,6/26/2023,,0.3,52.7,3.2,19,3.2,10.4,1
830,6/27/2023,,0,52.7,2.4,15.8,2.1,9,0
830,6/28/2023,,0,52.7,2,13.2,1.3,6.7,0
830,6/29/2023,,0,53,3.4,13.9,0.7,7.5,0
830,6/30/2023,,0,53.1,6.7,18.4,2.3,10.5,0
830,7/1/2023,,0,53.1,7.1,21,4.8,14,0
830,7/2/2023,,0,53.1,8,24.5,5.9,15.3,0
830,7/3/2023,,0,53.1,8.6,22.9,8,16.2,0
830,7/4/2023,,0,53.1,6.5,22.9,6.5,14.8,0
830,7/5/2023,,0,53.1,3.8,19,1.3,11.1,0
830,7/6/2023,,0,53.1,3,19.5,3,11.5,0
830,7/7/2023,,0,53.1,6.1,22.7,2.7,13.4,0
830,7/8/2023,,0,53.1,7.5,22.2,5.1,14.6,0
830,7/9/2023,,0,53.1,12.3,23.7,5.8,15.5,0
830,7/10/2023,,0,53.1,13.6,25.5,7.9,17.6,0
830,7/11/2023,,0,53.1,7.6,25.4,7.6,16.7,0
830,7/12/2023,,0,53.1,6.9,21.5,6.4,14,0
830,7/13/2023,,0,53.1,7.4,23.8,4.6,15,0
830,7/14/2023,,0,53.1,6.7,21.7,6.6,14.2,0
830,7/15/2023,,0,53.1,7.4,22,5.4,14.3,0
830,7/16/2023,,0,53.1,9.4,24.9,5.7,15.6,0
830,7/17/2023,,0,53.1,12.8,28.1,8.5,18.8,0
830,7/18/2023,,0,53.1,7.7,22.8,7.4,15.8,0
830,7/19/2023,,0,53.1,5.4,23.5,5.1,15.2,0
830,7/20/2023,,0,53.1,10.5,25.4,4.8,16.4,0
830,7/21/2023,,0,53.1,9.2,26.1,8.6,17.4,0
830,7/22/2023,,0,53.1,9.8,26.9,7.7,17.5,0
830,7/23/2023,,0,53.1,13.1,28.4,8.7,19,0
830,7/24/2023,,0,53.1,14.9,29.3,12.1,20.5,0
830,7/25/2023,,0,53.3,10.7,22.2,10.7,15.4,0
830,7/26/2023,,0,53.3,6.7,21,6.7,14.3,0
830,7/27/2023,,0,53.3,7.4,22.7,5.9,14.6,0
830,7/28/2023,,0,53.3,7.4,23.2,7.2,14.8,0
830,7/29/2023,,0,53.3,8.4,23.1,6.6,14.9,0
830,7/30/2023,,0,53.3,9.6,26.1,7,16.3,0
830,7/31/2023,,0,53.3,7.4,23.5,6.9,15.4,0
830,8/1/2023,,0,53.3,8,26,7.2,16.3,0
830,8/2/2023,,0,53.3,13.4,25.9,5.4,17,0
830,8/3/2023,,0,53.4,7.7,21,7.7,14.2,0
830,8/4/2023,,0,53.8,9,22.8,6,12.8,0
830,8/5/2023,,0,54.4,8.2,18.2,7.6,10.2,0
830,8/6/2023,,0,54.4,10.4,20,5.7,12.1,0
830,8/7/2023,,0,54.4,5.1,17.4,3.8,11.5,0
830,8/8/2023,,0,54.4,6,16.2,3.5,9.6,0
830,8/9/2023,,0,54.4,8.4,17.3,1.7,9.9,0
830,8/10/2023,,0,54.4,10.4,21.1,4.9,13.3,0
830,8/11/2023,,0,54.4,6,19.9,6,13,0
830,8/12/2023,,0,54.4,7.2,22.1,4.6,13.9,0
830,8/13/2023,,0,54.4,7.2,23.2,5.7,14,0
830,8/14/2023,,0,54.4,10.5,22.7,5.1,14.4,0
830,8/15/2023,,0,54.4,10.2,25.4,6.1,16,0
830,8/16/2023,,0,54.4,11.5,27.9,7.8,17.9,0
830,8/17/2023,,0,54.4,11,27.7,9,18.6,0
830,8/18/2023,,0,54.4,15.4,27.8,10.4,19,0
830,8/19/2023,,0,54.4,8,22.5,8,15.8,0
830,8/20/2023,,0,54.4,12.1,23.2,7.5,14.6,0
830,8/21/2023,,0,55.4,11.9,14.7,9.8,11.6,0
830,8/22/2023,,0,55.8,11.1,15.4,10.6,12.4,0
830,8/23/2023,,0,55.9,5,17.2,5,11.8,0
830,8/24/2023,,0,55.9,5.4,17.5,3.8,10.1,0
830,8/25/2023,,0,55.9,11.5,21.8,4.9,13.2,0
830,8/26/2023,,0,55.9,9.2,21.8,8.8,15,0
830,8/27/2023,,0,55.9,9.7,20.9,8.8,14.1,0
830,8/28/2023,,0,55.9,7.4,22.6,5.7,13.7,0
830,8/29/2023,,0,55.9,13.2,24.4,7,15.4,0
830,8/30/2023,,0,55.9,7.1,23,7.1,15.4,0
830,8/31/2023,,0,55.9,-0.4,14.1,-0.4,7,0
830,9/1/2023,,0,55.9,10.4,18.9,-1.3,10,0
830,9/2/2023,,0,55.9,12.3,17.5,9.1,13.2,0
830,9/3/2023,,0,56.2,10,17.3,9.7,12.6,0
830,9/4/2023,,0,57,6.4,11.5,5.7,9,0
830,9/5/2023,,0,57,2.2,10.4,2.2,6.6,0
830,9/6/2023,,0,57,3.3,15.8,1.1,7,0
830,9/7/2023,,0,57,6,18.5,2.7,10.1,0
830,9/8/2023,,0,57,5.9,19,4.1,10.9,0
830,9/9/2023,,0,57,2.7,18.9,2.7,10.1,0
830,9/10/2023,,0,57,4.2,20,1.7,9.8,0
830,9/11/2023,,0,57,4.9,20,3.8,10.8,0
830,9/12/2023,,0,57,5.7,21.2,4,11.2,0
830,9/13/2023,,0,57,4.4,19.5,4.4,10.8,0
830,9/14/2023,,0,57,1.7,17.9,1.6,9.6,0
830,9/15/2023,,0,57,2,18.3,0.4,8.7,0
830,9/16/2023,,0,57,3.7,19.6,2,10.1,0
830,9/17/2023,,0,57,5.1,21.1,3.5,10.6,0
830,9/18/2023,,0,57,5,22.4,4.1,11.8,0
830,9/19/2023,,0,57,4.4,20,4.2,10.5,0
830,9/20/2023,,0,57,-0.9,16.4,-0.9,8,0
830,9/21/2023,,0,57,2.1,13.8,-1.4,5.2,0
830,9/22/2023,,0,57.1,-0.8,8.5,-3.6,1.7,0
830,9/23/2023,,0,57.1,-3.8,7.7,-3.8,2,0
830,9/24/2023,,0,57.1,0,12.9,-4.7,3,0
830,9/25/2023,,0,57.1,6.1,15,-0.1,8.2,0
830,9/26/2023,,0,57.1,7.7,17.3,3.6,11.1,0
830,9/27/2023,,0,57.1,1.4,15.1,1.4,7.9,0
830,9/28/2023,,0,57.1,-2.5,11.9,-2.5,4.7,0
830,9/29/2023,,0,57.1,2.2,11.1,-3.6,6.1,0
830,9/30/2023,,0,57.1,7.1,13.3,-3,5.7,0
830,9/30/2023,23:59,-99.9,57.2,-99.9,-99.9,-99.9,-99.9,-99.9
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
     ,,,,,,,,,
