Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
2029,12/7/2017,0.6,5,-5.9,-1.5,-7.8,-4.7,4
2029,12/8/2017,0.6,5,1.9,6.2,-6.3,1.4,4
2029,12/9/2017,0.6,5,-2,7,-2.5,1.6,4
2029,12/10/2017,0.6,5,-4,5.7,-5.5,-0.4,4
2029,12/11/2017,0.6,5,-0.7,4.1,-5.4,-1.2,4
2029,12/12/2017,0.5,5,0.9,4.9,-3.9,-0.3,4
2029,12/13/2017,0.6,5,2.5,6.7,-2,1.9,4
2029,12/14/2017,0.6,5,-1.8,4.9,-2.2,1.9,4
2029,12/15/2017,0.6,5,-0.2,4.6,-3.5,-0.7,4
2029,12/16/2017,0.8,5.2,-2.8,3.6,-2.9,0.3,6
2029,12/17/2017,0.8,5.2,-6.4,-3,-6.8,-5.3,6
2029,12/18/2017,0.8,5.2,0.9,1,-6.6,-3.2,6
2029,12/19/2017,0.9,5.4,4.2,4.8,0.9,3,6
2029,12/20/2017,0.9,5.4,-0.6,5.9,-0.6,4.2,6
2029,12/21/2017,1,5.4,-7.6,-2.7,-7.7,-5.5,7
2029,12/22/2017,0.9,5.4,-3.1,-3,-9.2,-6.1,7
2029,12/23/2017,1.2,5.5,-2.7,-1.2,-3.4,-2.4,10
2029,12/24/2017,1.3,5.7,-10.6,-2.8,-10.9,-6.5,11
2029,12/25/2017,1.8,6.1,-1.1,-1.1,-10.5,-6,14
2029,12/26/2017,1.8,6.2,-4.3,0.3,-4.5,-1.6,13
2029,12/27/2017,1.8,6.2,2.3,2.3,-5.4,-2.8,12
2029,12/28/2017,1.9,6.4,2.5,3.3,1.7,2.8,11
2029,12/29/2017,2,6.5,7.1,7.2,-0.3,4,11
2029,12/30/2017,2,6.5,7.5,8.8,4.9,7,10
2029,12/31/2017,1.9,6.5,-4.6,7.3,-4.9,0.9,9
2029,1/1/2018,1.8,6.5,-3.2,1.2,-6.1,-3.5,9
2029,1/2/2018,1.9,6.5,2.2,3.1,-4.1,0.7,9
2029,1/3/2018,1.9,6.5,0.1,4.7,-4.2,0.4,9
2029,1/4/2018,1.9,6.5,-3.3,4.2,-3.7,-0.1,9
2029,1/5/2018,1.9,6.5,6.1,6.1,-4.1,1.6,9
2029,1/6/2018,2,6.6,5.5,9.1,3,6.3,8
2029,1/7/2018,1.9,6.6,-0.3,5.7,-0.5,1.4,6
2029,1/8/2018,1.8,6.6,-0.5,5.4,-1,1.2,6
2029,1/9/2018,1.9,6.6,0.8,4.6,-1.9,1.5,6
2029,1/10/2018,1.8,7,1.1,5.3,0.8,3.1,5
2029,1/11/2018,1.5,7,-0.9,0.9,-3.1,-1.4,5
2029,1/12/2018,1.5,7,2.4,5.5,-0.7,2.8,4
2029,1/13/2018,1.4,7,2.4,5.4,1.9,2.8,4
2029,1/14/2018,1.4,7,3.1,8.7,1.7,4.1,4
2029,1/15/2018,1.3,7,3.9,8.1,0.5,3.3,3
2029,1/16/2018,1.2,7,1.3,4.9,-0.2,2.2,3
2029,1/17/2018,1.3,7.1,-0.6,5.3,-1.3,0.8,4
2029,1/18/2018,1.3,7.1,7.1,7.1,-1.8,1.8,4
2029,1/19/2018,1.3,7.5,-0.5,9.6,-0.9,5.1,6
2029,1/20/2018,1.4,7.6,-5.6,-0.3,-5.6,-3.3,8
2029,1/21/2018,1.4,7.6,-4.6,-2.2,-5.8,-4.4,6
2029,1/22/2018,1.5,7.6,-2,0.2,-5.9,-3,8
2029,1/23/2018,1.5,7.7,-5,1.1,-5.5,-2.1,7
2029,1/24/2018,1.5,7.8,2.7,3.7,-5.7,-1.3,7
2029,1/25/2018,1.6,7.8,2.4,5.1,-1.2,2.2,7
2029,1/26/2018,1.6,7.8,-3.8,1.9,-3.9,-2.1,7
2029,1/27/2018,1.5,7.8,-3.3,-0.7,-4.8,-3.1,7
2029,1/28/2018,1.7,7.8,3.4,3.4,-4.3,-0.3,7
2029,1/29/2018,1.7,8,4.2,8.3,2.9,4.9,5
2029,1/30/2018,1.7,8,7.7,9.1,3.8,6.9,5
2029,1/31/2018,1.4,8,-2.7,8.7,-2.9,3.2,4
2029,2/1/2018,1.3,8,-1.3,1.3,-3.3,-1.3,3
2029,2/2/2018,1.2,8,5.8,5.9,-1.3,2.1,3
2029,2/3/2018,0.8,8,5.4,9.9,5.4,7,1
2029,2/4/2018,0.4,8,5.9,8.6,4.1,6.2,1
2029,2/5/2018,0.1,8,6.3,9.4,4.5,7,1
2029,2/6/2018,0,8,0,6.6,-1.1,3.4,0
2029,2/7/2018,0,8,2.7,4.9,-1.7,1.6,0
2029,2/8/2018,0,8,8,9.6,2.3,6,0
2029,2/9/2018,0,8,7.5,10.7,6.9,8.8,0
2029,2/10/2018,0,8,-3.7,7.1,-3.7,2.3,0
2029,2/11/2018,0,8,-2.9,-1.1,-6.1,-3.6,0
2029,2/12/2018,0,8,-6.5,1,-7.6,-3.2,0
2029,2/13/2018,0,8,-5,-2.7,-7.8,-5.7,0
2029,2/14/2018,0,8,-1.3,1,-6.1,-2.3,0
2029,2/15/2018,0.5,8.2,-5.8,0.2,-5.8,-2.2,5
2029,2/16/2018,0.4,8.2,-5.5,-1.7,-7,-5.3,4
2029,2/17/2018,0.4,8.2,-0.7,0.4,-6,-2.6,3
2029,2/18/2018,0.7,8.5,0,6.6,-1.7,2.4,2
2029,2/19/2018,0.5,8.5,-8.9,-0.7,-9,-4.7,3
2029,2/20/2018,0.3,8.5,-16.1,-8.2,-16.2,-11.1,3
2029,2/21/2018,0.3,8.5,-11,-8.8,-17.1,-12.7,3
2029,2/22/2018,0.5,8.5,-8.3,-4.6,-10,-7.4,4
2029,2/23/2018,0.6,8.5,-12.1,-5.4,-12.1,-9,5
2029,2/24/2018,0.6,8.5,-8.2,-8.2,-15.2,-11.2,5
2029,2/25/2018,0.8,8.6,-8.6,-3.3,-8.6,-6.9,6
2029,2/26/2018,1.2,8.8,-3.1,-2.1,-9.4,-5.3,8
2029,2/27/2018,1.4,8.9,-10.2,-3.2,-10.2,-7,10
2029,2/28/2018,1.4,8.9,-6.6,-4.3,-11.9,-8,9
2029,3/1/2018,1.5,9,-3.7,0.4,-7.3,-3.8,8
2029,3/2/2018,1.9,9.3,-0.2,1.9,-4.1,-1.4,11
2029,3/3/2018,1.9,9.3,-6.3,0.2,-7.2,-3.7,11
2029,3/4/2018,2,9.3,-6,0.7,-8.2,-4.8,11
2029,3/5/2018,2,9.3,-4.1,-2.1,-6.6,-4.7,11
2029,3/6/2018,2,9.3,-4.4,0.1,-6.4,-3.5,10
2029,3/7/2018,2.2,9.5,-0.7,4.6,-4.5,0.1,10
2029,3/8/2018,2.2,9.5,-99.9,5.3,-4.5,0.9,9
2029,3/9/2018,2.3,9.7,3.3,8.4,3.3,5.3,7
2029,3/10/2018,2.3,9.7,1.7,5.3,1.7,3,6
2029,3/11/2018,1.9,9.7,2.5,6.5,-1,2.8,5
2029,3/12/2018,1.5,9.7,2,8.2,1.3,3.8,3
2029,3/13/2018,1,9.7,5.1,8.6,0.9,4.7,2
2029,3/14/2018,0.5,9.8,6.1,10.5,2.3,6.2,1
2029,3/15/2018,0.2,10,-1,5.8,-1,1.5,1
2029,3/16/2018,0.1,10.1,-0.9,3.9,-3.1,-0.8,1
2029,3/17/2018,0.1,10.2,-2,2.5,-3.5,-0.8,1
2029,3/18/2018,0,10.2,-3.7,1.8,-4.5,-2.3,0
2029,3/19/2018,0,10.2,-0.7,3.1,-4.1,-1.2,0
2029,3/20/2018,0,10.2,0.6,4.9,-1.4,1.1,0
2029,3/21/2018,0,10.2,1.2,5.8,-1.1,1.9,0
2029,3/22/2018,0,10.5,5.9,10,0.1,5.1,0
2029,3/23/2018,0,10.8,0.4,6.9,0.4,4.1,0
2029,3/24/2018,0,10.8,1.9,4.9,-1.5,1.8,0
2029,3/25/2018,0,10.8,-2.7,2.8,-4.7,-0.6,0
2029,3/26/2018,0,10.8,-4,1.5,-4.3,-2.5,0
2029,3/27/2018,0,10.8,-0.8,2.8,-5.7,-1.5,0
2029,3/28/2018,0,10.9,2.9,8.7,-2.5,3.4,0
2029,3/29/2018,0,10.9,1.2,10,0.9,4.3,0
2029,3/30/2018,0,10.9,5.7,9.4,-0.9,4.4,0
2029,3/31/2018,0,11,6.1,12.7,4.8,8.4,0
2029,4/1/2018,0.1,11.2,2.6,11.2,2.3,5.7,1
2029,4/2/2018,0,11.2,4.8,9.7,1.3,5.4,0
2029,4/3/2018,0,11.2,-5.3,5.1,-6.6,-2.3,0
2029,4/4/2018,0,11.2,5.3,6.9,-6.2,1.3,0
2029,4/5/2018,0,11.2,7.9,11.3,2.5,6.6,0
2029,4/6/2018,0,11.4,3.6,10.9,3.6,7,0
2029,4/7/2018,0,11.5,5.9,7.9,3.1,5.4,0
2029,4/8/2018,0,11.8,3,11.8,3,7.2,0
2029,4/9/2018,0,11.8,0.9,7.1,0.7,3.4,0
2029,4/10/2018,0,11.8,4.5,10.1,-1.5,4.7,0
2029,4/11/2018,0,11.9,5.8,16.9,3.6,9.4,0
2029,4/12/2018,0,11.9,1.1,10.9,0.9,6.3,0
2029,4/13/2018,0,11.9,-2.1,2.1,-3.9,-1.5,0
2029,4/14/2018,0,12,5.2,6.3,-4.3,1.4,0
2029,4/15/2018,0,12,6.1,9.2,2.7,5.9,0
2029,4/16/2018,0,12.2,0.8,14,0.8,9.4,0
2029,4/17/2018,0,12.3,-3,2.3,-3,-0.6,0
2029,4/18/2018,0,12.3,-1.3,4.5,-4.4,-0.4,0
2029,4/19/2018,0,12.3,3,8,-1.4,3.5,0
2029,4/20/2018,0,12.3,3.2,12,0.9,5.6,0
2029,4/21/2018,0,12.3,9.6,13.2,2,7.8,0
2029,4/22/2018,0,12.3,4.1,15.3,4.1,10.3,0
2029,4/23/2018,0,12.3,1.4,10.3,1.3,6,0
2029,4/24/2018,0,12.3,3.9,10.2,-0.2,5.1,0
2029,4/25/2018,0,12.4,7.9,12.7,1.7,7.9,0
2029,4/26/2018,0,12.4,11.3,19.1,5.5,12.4,0
2029,4/27/2018,0,12.4,11.9,19.7,8.9,14.1,0
2029,4/28/2018,0,12.4,9.8,23.4,9.8,15.2,0
2029,4/29/2018,0,12.4,2,11.6,1.5,6.5,0
2029,4/30/2018,0,12.4,1.8,7.1,0.1,2.5,0
2029,5/1/2018,0,12.4,1.4,9.2,-0.1,4.4,0
2029,5/2/2018,0,12.4,2.1,10,-0.3,4.8,0
2029,5/3/2018,0,12.4,6.8,12.7,1.4,7.2,0
2029,5/4/2018,0,12.4,10.4,17.9,5.5,11.3,0
2029,5/5/2018,0,12.6,13.9,22.2,9.1,16.1,0
2029,5/6/2018,0,12.6,13.2,20.1,10.9,15.4,0
2029,5/7/2018,0,12.6,10,21.1,10,14.8,0
2029,5/8/2018,0,12.6,8.8,19,6.3,12.8,0
2029,5/9/2018,0,12.6,14.5,22.6,9,16.4,0
2029,5/10/2018,0,12.6,8.3,18.4,8.1,13.8,0
2029,5/11/2018,0,12.6,3.3,13.5,3.2,8.6,0
2029,5/12/2018,0,13.1,3.8,5.1,0.9,3,0
2029,5/13/2018,0,13.3,5.7,11.1,2.8,6.8,0
2029,5/14/2018,0,13.4,4.9,11.8,4.3,7.2,0
2029,5/15/2018,0,13.5,10.9,17.5,4.5,11.7,0
2029,5/16/2018,0,13.6,10.8,19.7,8.7,13.4,0
2029,5/17/2018,0,14.1,8.4,18.9,7.5,11.4,0
2029,5/18/2018,0,14.3,9,15.9,8.1,10,0
2029,5/19/2018,0,14.4,8.7,17.3,8.3,11.8,0
2029,5/20/2018,0,14.4,12.3,17.9,7.2,12.8,0
2029,5/21/2018,0,14.6,8.5,16.3,6.9,10.9,0
2029,5/22/2018,0,14.8,10.6,17.2,7.7,12.1,0
2029,5/23/2018,0,14.8,10.3,19.4,9.3,13.9,0
2029,5/24/2018,0,14.8,11.8,19.5,8.5,13.5,0
2029,5/25/2018,0,14.9,13,22.4,10.9,15.7,0
2029,5/26/2018,0,15.1,8.5,20.5,8.5,14,0
2029,5/27/2018,0,15.2,8.3,15.5,8.1,10.9,0
2029,5/28/2018,0,15.4,11.1,18.7,7,12.8,0
2029,5/29/2018,0,15.4,12.5,20.7,9.7,14.6,0
2029,5/30/2018,0,15.4,10.3,22.7,8.7,16.4,0
2029,5/31/2018,0,15.4,8.8,18.1,7.6,12.9,0
2029,6/1/2018,0,15.4,4.1,14.3,4.1,9.6,0
2029,6/2/2018,0,15.4,6.5,14.9,2.7,8.2,0
2029,6/3/2018,0,15.5,13.5,20.4,5.5,14.2,0
2029,6/4/2018,0,15.6,17.3,24.8,12.3,18.9,0
2029,6/5/2018,0,15.6,10.2,21.9,10.2,17,0
2029,6/6/2018,0,15.6,11.3,20.7,8.9,15,0
2029,6/7/2018,0,15.6,15.2,23.3,11.7,17.7,0
2029,6/8/2018,0,15.6,11.6,22.4,11.6,17,0
2029,6/9/2018,0,15.6,15.7,23.8,10.9,18.1,0
2029,6/10/2018,0,15.6,1.1,17.9,0.3,11,0
2029,6/11/2018,0,15.6,7.7,12.1,0.3,5.8,0
2029,6/12/2018,0,15.6,6.7,14.7,4.3,9.5,0
2029,6/13/2018,0,15.6,15.5,20.1,3.9,13.6,0
2029,6/14/2018,0,15.6,13.1,27.3,12.6,19.6,0
2029,6/15/2018,0,15.6,10.9,18.3,5.9,12,0
2029,6/16/2018,0,15.6,9.1,18.2,9.1,13.1,0
2029,6/17/2018,0,15.6,8.1,16.1,7.8,11.9,0
2029,6/18/2018,0,16.4,7.8,10.8,5.7,7.8,0
2029,6/19/2018,0,16.6,10.1,15.5,7.2,10.4,0
2029,6/20/2018,0,16.7,11.3,18.1,8.9,12.6,0
2029,6/21/2018,0,16.8,12,22.3,10.3,16.5,0
2029,6/22/2018,0,16.8,11.6,20.1,11.6,15.6,0
2029,6/23/2018,0,16.8,13.5,24.6,12.1,18.6,0
2029,6/24/2018,0,16.8,11.5,18.7,9.6,14.3,0
2029,6/25/2018,0,16.8,14.7,23.3,8.8,16.6,0
2029,6/26/2018,0,16.8,12.1,27,12.1,19.8,0
2029,6/27/2018,0,16.8,12,20,9.3,15.3,0
2029,6/28/2018,0,16.8,16.3,26.3,10.9,19.4,0
2029,6/29/2018,0,16.8,9.6,20.1,9.6,15.2,0
2029,6/30/2018,0,16.8,10.5,18.7,7.7,13.1,0
2029,7/1/2018,0,16.8,15.6,22.3,8.1,15.4,0
2029,7/2/2018,0,16.8,14.1,23.7,10.5,17.1,0
2029,7/3/2018,0,16.8,7.4,21.1,7.4,14.5,0
2029,7/4/2018,0,16.8,11.3,16.3,4.9,10.7,0
2029,7/5/2018,0,16.8,20.9,25.4,9.4,18.2,0
2029,7/6/2018,0,16.8,22.6,29.5,17.1,24.4,0
2029,7/7/2018,0,16.8,16.9,27,16.1,20.7,0
2029,7/8/2018,0,16.8,18.9,26.1,15.7,21.4,0
2029,7/9/2018,0,16.8,20.3,29.4,17.1,22.4,0
2029,7/10/2018,0,16.8,23.2,31.3,19.6,25.1,0
2029,7/11/2018,0,16.8,15,24.3,15,20.3,0
2029,7/12/2018,0,16.8,16,24.3,11.9,19,0
2029,7/13/2018,0,16.8,18.1,26.2,14.1,20.6,0
2029,7/14/2018,0,16.8,24.5,29.3,16.9,24,0
2029,7/15/2018,0,16.8,21.2,31.2,19.4,24.9,0
2029,7/16/2018,0,16.8,21.5,29.5,18.2,23.8,0
2029,7/17/2018,0,16.8,17.1,28.4,16.5,22.6,0
2029,7/18/2018,0,16.8,21.7,29.3,16.2,23.6,0
2029,7/19/2018,0,16.8,19.5,30.6,18.7,24.9,0
2029,7/20/2018,0,16.8,20.6,28.3,16.3,22.7,0
2029,7/21/2018,0,16.8,19.3,29.7,19.1,23.6,0
2029,7/22/2018,0,16.8,17,28.3,16.9,22.9,0
2029,7/23/2018,0,16.8,20.4,27.1,13.6,21.1,0
2029,7/24/2018,0,16.8,24.8,30.1,19.5,25.6,0
2029,7/25/2018,0,16.8,23.2,30.9,21.8,26.7,0
2029,7/26/2018,0,16.8,21.9,30.9,20.3,25.5,0
2029,7/27/2018,0,16.8,21.3,30,19.5,24.9,0
2029,7/28/2018,0,16.8,21.2,29.6,19.2,24.4,0
2029,7/29/2018,0,16.8,20.7,30.1,18.7,24.1,0
2029,7/30/2018,0,16.8,22.9,29,19.1,24.1,0
2029,7/31/2018,0,16.8,23.6,31.6,17.6,25,0
2029,8/1/2018,0,16.8,27,32.8,21.6,27.5,0
2029,8/2/2018,0,16.8,23.3,31.1,22,26,0
2029,8/3/2018,0,16.8,19.3,28.8,18.8,23.2,0
2029,8/4/2018,0,16.8,15.6,25.6,14.5,19.8,0
2029,8/5/2018,0,16.8,17.5,22.6,12.5,18.1,0
2029,8/6/2018,0,16.8,17.9,24.5,13.3,19,0
2029,8/7/2018,0,16.8,20.7,26.1,16.7,22,0
2029,8/8/2018,0,16.8,22.4,28.8,17.8,23.8,0
2029,8/9/2018,0,16.8,23.6,31.9,20.1,26,0
2029,8/10/2018,0,16.8,24.3,33.9,21.7,27.4,0
2029,8/11/2018,0,16.8,27.6,35.3,23.3,29.3,0
2029,8/12/2018,0,16.8,17.3,33.8,17.3,27.5,0
2029,8/13/2018,0,16.8,18.3,25.6,14.7,19.7,0
2029,8/14/2018,0,16.8,17.8,26.8,16.3,21.5,0
2029,8/15/2018,0,16.8,19.6,28.1,18.1,22.5,0
2029,8/16/2018,0,16.8,22.6,30.1,18.7,24.8,0
2029,8/17/2018,0,16.8,22.4,29.5,20.8,24.6,0
2029,8/18/2018,0,16.8,19.1,28.4,17.5,22.8,0
2029,8/19/2018,0,16.8,19.1,26.3,15.3,20.7,0
2029,8/20/2018,0,16.8,19.7,27.4,15.7,21.6,0
2029,8/21/2018,0,16.8,14.8,23.9,14.3,18.9,0
2029,8/22/2018,0,16.8,15.9,21.5,11.1,16.8,0
2029,8/23/2018,0,16.8,16.7,24.8,14,19.1,0
2029,8/24/2018,0,16.8,19.9,26.5,14.5,20.4,0
2029,8/25/2018,0,16.8,13.7,23,13.7,18.3,0
2029,8/26/2018,0,16.8,13.3,24.5,11.3,17.7,0
2029,8/27/2018,0,16.8,8.9,20,8.9,13.4,0
2029,8/28/2018,0,16.9,5.7,13.8,5.7,9.8,0
2029,8/29/2018,0,16.9,11.1,18.1,4.9,11.8,0
2029,8/30/2018,0,16.9,20.7,23.9,9.1,18.3,0
2029,8/31/2018,0,16.9,13.9,24.3,13.9,19.3,0
2029,9/1/2018,0,16.9,12.3,21.1,10.3,15.2,0
2029,9/2/2018,0,16.9,14.7,22.7,9.7,15.9,0
2029,9/3/2018,0,16.9,15.6,23.1,12.1,17.9,0
2029,9/4/2018,0,16.9,15.8,25.1,13.7,19.4,0
2029,9/5/2018,0,16.9,17.1,25.1,12.6,19.1,0
2029,9/6/2018,0,16.9,22.3,28.3,15.9,22.6,0
2029,9/7/2018,0,16.9,20.5,28.1,19.1,23.4,0
2029,9/8/2018,0,16.9,21.9,27.2,16.7,22.2,0
2029,9/9/2018,0,16.9,14.1,23.9,13.5,18.9,0
2029,9/10/2018,0,16.9,16.1,23.1,14,17.9,0
2029,9/11/2018,0,16.9,11.9,22.8,11.9,17.5,0
2029,9/12/2018,0,16.9,7.5,17.6,7.5,12,0
2029,9/13/2018,0,16.9,10.1,14.8,5.3,9.9,0
2029,9/14/2018,0,16.9,8.5,16.7,6.5,11,0
2029,9/15/2018,0,16.9,11.9,20.8,7.7,14.6,0
2029,9/16/2018,0,16.9,10.9,19.6,10.9,14.8,0
2029,9/17/2018,0,16.9,10.7,19.1,8.3,13.1,0
2029,9/18/2018,0,16.9,12.5,19.9,8.4,14.1,0
2029,9/19/2018,0,16.9,9.7,19.5,9.7,14.6,0
2029,9/20/2018,0,16.9,8.5,17.3,8.2,12.6,0
2029,9/21/2018,0,16.9,11.5,17.5,6.3,11.2,0
2029,9/22/2018,0,16.9,17.7,20.9,8.8,15.8,0
2029,9/23/2018,0,16.9,10.9,22.1,10.9,16.3,0
2029,9/24/2018,0,16.9,6.1,15.5,5.6,10.3,0
2029,9/25/2018,0,16.9,7.1,13.5,3.3,8.6,0
2029,9/26/2018,0,16.9,9.4,15.8,4.7,10.2,0
2029,9/27/2018,0,16.9,16,20.3,6.7,14,0
2029,9/28/2018,0,16.9,14.1,24.5,13.5,18.3,0
2029,9/29/2018,0,16.9,17.7,24.4,11.9,18.3,0
2029,9/30/2018,0,16.9,11.9,22.8,11.9,17.5,0
2029,9/30/2018,-99.9,16.9,-99.9,-99.9,-99.9,-99.9,-99.9
,,,,,,,,
,,,,,,,,
,,,,,,,,
     ,,,,,,,,
