Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
2029,1/30/2020,3.7,6.8,-0.3,1.6,-2.8,-0.7,12
2029,1/31/2020,3.8,6.9,1.4,4.4,-2.5,-0.1,12
2029,2/1/2020,3.9,7,7.1,7.9,1.1,4.9,10
2029,2/2/2020,3.9,7.1,5.8,8.9,5.8,7.5,10
2029,2/3/2020,3.9,7.1,-10.1,4.6,-10.4,-6.5,10
2029,2/4/2020,3.9,7.1,-9.2,-6,-11,-8.8,11
2029,2/5/2020,3.9,7.1,-7.1,-6.8,-10.5,-8.2,11
2029,2/6/2020,3.7,7.4,2.3,2.4,-7.1,-2.1,14
2029,2/7/2020,3.6,7.6,2.8,4.2,1.8,2.9,11
2029,2/8/2020,3.5,7.6,3.9,6.7,2.1,3.7,10
2029,2/9/2020,3.5,7.6,-4.7,4.2,-4.7,-1.7,9
2029,2/10/2020,3.5,7.6,-3.2,-1.1,-6.2,-3.6,9
2029,2/11/2020,3.4,7.6,-5.4,0.1,-6,-2.9,9
2029,2/12/2020,3.4,7.6,-0.1,3.9,-6.7,-0.3,9
2029,2/13/2020,3.4,7.6,-1,1.6,-3.9,-1,9
2029,2/14/2020,3.4,7.6,3.5,7.4,-1.5,3.1,9
2029,2/15/2020,3.4,7.6,-1.6,3.7,-4.7,-1.3,9
2029,2/16/2020,3.4,7.6,-0.4,0.7,-2.3,-0.9,10
2029,2/17/2020,3.5,8,-5.7,0,-5.7,-1.6,17
2029,2/18/2020,3.5,8,-7.5,-2.9,-8.8,-6,17
2029,2/19/2020,3.4,8,-8.3,-0.7,-10.7,-6.1,16
2029,2/20/2020,3.4,8,-9,-2.7,-10.5,-6.3,16
2029,2/21/2020,3.5,8,-4,-0.1,-9.8,-5.4,15
2029,2/22/2020,3.7,8.1,0.3,3.4,-5.7,-0.9,15
2029,2/23/2020,3.7,8.2,2.8,7.6,-3.9,2.1,14
2029,2/24/2020,3.7,8.2,-4.7,8.4,-4.7,2.6,13
2029,2/25/2020,3.7,8.2,-5.7,-0.3,-6.6,-4.2,12
2029,2/26/2020,3.7,8.2,-0.1,2.4,-7.5,-2.1,13
2029,2/27/2020,3.7,8.2,0.1,6.6,-1.2,2.6,12
2029,2/28/2020,3.7,8.2,4.1,8.8,-1.6,3.4,11
2029,2/29/2020,3.6,8.2,5.6,10.5,2.3,6.6,11
2029,3/1/2020,3.5,8.2,-4.8,5.8,-4.8,-0.2,11
2029,3/2/2020,3.5,8.2,-3.9,-0.3,-6.9,-3.7,10
2029,3/3/2020,3.3,8.3,2.6,4.8,-5.1,-0.1,10
2029,3/4/2020,3.2,8.4,5.2,8.3,1.7,4.6,9
2029,3/5/2020,3,8.4,2.1,7.9,1.5,4.4,8
2029,3/6/2020,2.6,8.4,10.5,14.9,1.8,8.4,7
2029,3/7/2020,2.4,8.4,9.4,11.8,8.1,9.8,6
2029,3/8/2020,1.9,8.4,-1.6,9.9,-1.7,4.7,5
2029,3/9/2020,1.8,8.5,0,3.7,-3,0.5,5
2029,3/10/2020,1.9,8.5,-1.5,3.7,-1.5,0.1,7
2029,3/11/2020,1.5,8.6,2.4,6.9,-3.9,2,4
2029,3/12/2020,0.8,8.6,-0.4,11,-0.4,6,1
2029,3/13/2020,0.3,8.6,-1.7,4.7,-3.8,-0.3,1
2029,3/14/2020,0.4,8.8,5.6,8,-3.7,2.4,1
2029,3/15/2020,0.9,9.3,-0.6,5.5,-1.9,-0.2,4
2029,3/16/2020,1.1,9.6,1.4,3.6,-2.5,0.1,3
2029,3/17/2020,0.6,9.7,3.6,6.5,1.1,3.1,1
2029,3/18/2020,0,9.8,-0.4,7.1,-2,2.6,0
2029,3/19/2020,0,9.8,-1.8,2.3,-2.3,-0.7,0
2029,3/20/2020,0,9.9,1.3,7,-2.4,1.9,0
2029,3/21/2020,0,9.9,3.2,8.8,0.2,4.1,0
2029,3/22/2020,0,9.9,1.9,9.2,1.2,4.6,0
2029,3/23/2020,0,9.9,5.5,9.6,-0.6,4.6,0
2029,3/24/2020,0,9.9,0.4,7.9,0.4,4.4,0
2029,3/25/2020,0,10,-2.7,2.6,-2.9,-0.8,0
2029,3/26/2020,0,10,-5.5,1.2,-5.5,-2.8,0
2029,3/27/2020,0,10,-3.9,1.6,-5.8,-2.8,0
2029,3/28/2020,0,10,-1.2,3.2,-4.6,-1,0
2029,3/29/2020,0,10.1,1.8,6.7,-1.7,2.2,0
2029,3/30/2020,0,10.1,2.3,7,0.5,2.8,0
2029,3/31/2020,0,10.5,2.3,6.3,0.9,3.7,0
2029,4/1/2020,0,10.5,-4.7,6.2,-4.7,0.2,0
2029,4/2/2020,0,10.7,-6.6,-2.2,-7.6,-5,0
2029,4/3/2020,0,10.7,-3.8,2.1,-7,-3.4,0
2029,4/4/2020,0,10.7,-2.3,4.4,-4.7,-0.5,0
2029,4/5/2020,0,10.9,1.4,7.2,-3.5,1.9,0
2029,4/6/2020,0,11,2.5,7.1,-0.2,3.4,0
2029,4/7/2020,0,11,2.1,8.8,0.4,4.4,0
2029,4/8/2020,0,11,4.6,11.8,1.8,6.3,0
2029,4/9/2020,0,11,6.6,13.4,3.1,8.6,0
2029,4/10/2020,0,11,9.2,15.7,5.2,10.5,0
2029,4/11/2020,0,11,8.8,16.3,7.1,11,0
2029,4/12/2020,0,11,-1.9,11.7,-2.1,5.6,0
2029,4/13/2020,0,11,-3.9,4.6,-3.9,0,0
2029,4/14/2020,0,11,-1.5,3.9,-5.5,-0.7,0
2029,4/15/2020,0,11,7.4,9.8,-2.3,4.8,0
2029,4/16/2020,0,11.3,-2,7,-2,3.2,0
2029,4/17/2020,0,11.3,-0.4,4.7,-4.6,-0.1,0
2029,4/18/2020,0,11.3,4.4,10.7,-1.7,4.3,0
2029,4/19/2020,0,11.5,7,13.9,3.9,9.1,0
2029,4/20/2020,0,11.5,4.4,12.5,2.9,7.3,0
2029,4/21/2020,0,11.5,6.9,14.9,3.2,9.3,0
2029,4/22/2020,0,11.5,7,15.9,5.3,10,0
2029,4/23/2020,0,11.7,7.1,14.5,4.3,8.3,0
2029,4/24/2020,0,12,3.6,8.6,3.4,5.8,0
2029,4/25/2020,0,12.1,4.6,12.9,0.9,6.9,0
2029,4/26/2020,0,12.1,6.9,16.7,4.6,10.5,0
2029,4/27/2020,0,12.2,11.6,16.6,5.3,10.4,0
2029,4/28/2020,0,12.3,8.6,14.6,4.6,10.5,0
2029,4/29/2020,0,12.3,10.3,16.9,4.4,11,0
2029,4/30/2020,0,12.3,12.5,22.4,10.3,16.8,0
2029,5/1/2020,0,12.5,4.2,16.1,4,9.2,0
2029,5/2/2020,0,12.7,7.1,13.8,2.1,8,0
2029,5/3/2020,0,12.7,4.5,17.8,4.5,12.3,0
2029,5/4/2020,0,12.7,2.7,9.6,-0.2,4.6,0
2029,5/5/2020,0,12.7,5.9,14.1,-0.3,7.3,0
2029,5/6/2020,0,12.7,13.2,19.5,5.2,13.2,0
2029,5/7/2020,0,12.7,1.4,13.7,1.1,7.4,0
2029,5/8/2020,0,12.7,4.5,11.6,-0.4,5.6,0
2029,5/9/2020,0,12.8,9.7,14.6,2.4,10.1,0
2029,5/10/2020,0,12.8,10.4,19.2,4.7,12.5,0
2029,5/11/2020,0,12.8,14,21.4,9.3,15.6,0
2029,5/12/2020,0,12.8,9.6,20.2,9.6,15.7,0
2029,5/13/2020,0,12.8,4.2,13,4.1,7.8,0
2029,5/14/2020,0,12.8,4.4,8.5,2.2,4.8,0
2029,5/15/2020,0,12.9,3.2,9.6,2.6,5.1,0
2029,5/16/2020,0,12.9,5.5,11.6,2.2,6.3,0
2029,5/17/2020,0,13,9.1,14.9,2.3,10.2,0
2029,5/18/2020,0,13.2,10.3,15.7,6.9,10.7,0
2029,5/19/2020,0,13.9,5.4,9.8,3.6,6.2,0
2029,5/20/2020,0,14.3,2.6,7.6,2.6,5,0
2029,5/21/2020,0,15.4,4,5,0.2,2.4,0
2029,5/22/2020,0,15.6,1.2,9.5,1.2,4.6,0
2029,5/23/2020,0,15.7,1.4,5.4,-0.4,1.8,0
2029,5/24/2020,0,15.7,4.3,10.1,0.8,5.4,0
2029,5/25/2020,0,15.7,10.3,15.2,3.3,9.7,0
2029,5/26/2020,0,16,10,20.2,6.4,13.9,0
2029,5/27/2020,0,16,10.7,18.2,9.4,13.1,0
2029,5/28/2020,0,16,12.9,19.9,9.5,15.4,0
2029,5/29/2020,0,16,17.6,24.7,11.6,19,0
2029,5/30/2020,0,16,19.9,27.9,15.6,22,0
2029,5/31/2020,0,16,11.7,26.9,11.7,20.4,0
2029,6/1/2020,0,16,9.7,18,7.7,12.5,0
2029,6/2/2020,0,16,9.6,16,8.5,12.5,0
2029,6/3/2020,0,16,16.9,21.4,7.6,15.5,0
2029,6/4/2020,0,16,12.7,22.9,12.4,17,0
2029,6/5/2020,0,16,-99.9,-99.9,-99.9,-99.9,0
2029,6/6/2020,0,16,10.4,-99.9,-99.9,-99.9,0
2029,6/7/2020,0,16,3.5,12.6,4.5,8.6,0
2029,6/8/2020,0,16.3,1.5,6.4,-0.2,2,0
2029,6/9/2020,0,16.5,4.1,11.4,1.3,5.5,0
2029,6/10/2020,0,16.5,8.8,16.8,4.1,10.6,0
2029,6/11/2020,0,16.5,13.4,19.8,7.5,14.6,0
2029,6/12/2020,0,16.5,17.6,24.8,13.2,19,0
2029,6/13/2020,0,16.5,11.9,23.1,12.9,19.2,0
2029,6/14/2020,0,17,4.4,11.9,4.5,6.9,0
2029,6/15/2020,0,17.1,5.7,12.4,3.9,7.2,0
2029,6/16/2020,0,17.2,6.5,13.2,5.7,8.7,0
2029,6/17/2020,0,17.7,3.7,7.3,2.8,5.4,0
2029,6/18/2020,0,17.8,7.7,12.7,2.6,7.4,0
2029,6/19/2020,0,17.8,9.5,16.3,6.8,11.7,0
2029,6/20/2020,0,17.8,15.5,19.7,9.1,14.8,0
2029,6/21/2020,0,17.8,14.1,22.7,13.8,18,0
2029,6/22/2020,0,17.8,14.2,21.5,12.5,16.2,0
2029,6/23/2020,0,17.8,17,22.9,9.7,17.4,0
2029,6/24/2020,0,17.8,18.8,26.6,15.6,20.9,0
2029,6/25/2020,0,17.8,16.3,27.4,17.5,22.2,0
2029,6/26/2020,0,17.8,15.2,23.4,13.4,18.6,0
2029,6/27/2020,0,17.8,17.4,27,13.7,20.4,0
2029,6/28/2020,0,17.8,11.9,22.8,12.7,18.4,0
2029,6/29/2020,0,18.1,3.7,11.9,2.5,7.3,0
2029,6/30/2020,0,20.1,7.4,7.7,2.2,5.7,0
2029,7/1/2020,0,20.2,9.8,16.8,7.4,11.6,0
2029,7/2/2020,0,20.2,9.3,17.4,7.3,11.5,0
2029,7/3/2020,0,20.3,12,18.7,6,13.2,0
2029,7/4/2020,0,20.3,15.5,24.9,12,18.7,0
2029,7/5/2020,0,20.3,14.3,23,13.3,18,0
2029,7/6/2020,0,20.3,15.6,22.2,11.8,17.3,0
2029,7/7/2020,0,20.3,16.2,25.9,14,19.5,0
2029,7/8/2020,0,20.3,10.5,19.9,11.1,15.4,0
2029,7/9/2020,0,20.3,-99.9,19.5,8,13.6,0
2029,7/10/2020,0,20.3,-99.9,-99.9,-99.9,-99.9,0
2029,7/11/2020,0,20.3,16.5,-99.9,-99.9,-99.9,0
2029,7/12/2020,0,20.3,17.8,29.8,15.3,22.7,0
2029,7/13/2020,0,20.3,13.3,22.8,14.6,18.6,0
2029,7/14/2020,0,20.3,12.9,20.5,9.8,15.4,0
2029,7/15/2020,0,20.3,15,20.9,9.8,16.1,0
2029,7/16/2020,0,20.3,16.9,24,12.6,18.1,0
2029,7/17/2020,0,20.3,20.3,27.8,14.2,21.4,0
2029,7/18/2020,0,20.3,16.1,28.4,16.5,22.4,0
2029,7/19/2020,0,20.3,17.4,25.4,13.2,19.1,0
2029,7/20/2020,0,20.3,19.2,26.8,14.5,20.6,0
2029,7/21/2020,0,20.3,19.7,26.6,15.8,21.9,0
2029,7/22/2020,0,20.3,24.4,28.4,17.8,24.1,0
2029,7/23/2020,0,20.3,17.8,26.8,17.7,22.5,0
2029,7/24/2020,0,20.5,13.1,23.7,13,18.1,0
2029,7/25/2020,0,20.5,16.7,25.3,12.9,19.1,0
2029,7/26/2020,0,20.5,17,24.2,13.3,18.8,0
2029,7/27/2020,0,20.5,20.5,26.3,15.6,21.1,0
2029,7/28/2020,0,20.5,21.9,27.6,18,22.6,0
2029,7/29/2020,0,20.5,16.9,28,17.1,22.2,0
2029,7/30/2020,0,20.5,22.6,28.2,14.4,22,0
2029,7/31/2020,0,20.5,25.2,30.8,19.9,25.2,0
2029,8/1/2020,0,20.5,22.5,33.3,21.7,27.7,0
2029,8/2/2020,0,20.5,22.1,30.9,18.6,25.1,0
2029,8/3/2020,0,20.5,20,30.3,18.8,25,0
2029,8/4/2020,0,20.5,17.1,26.3,16.8,21.3,0
2029,8/5/2020,0,20.5,19.4,26.6,14.5,21.3,0
2029,8/6/2020,0,20.5,20.1,28.8,18.7,23.9,0
2029,8/7/2020,0,20.5,11.1,25.7,12.1,20.5,0
2029,8/8/2020,0,20.5,13.7,20.8,7.7,14.3,0
2029,8/9/2020,0,20.5,16.5,24.4,13,19.2,0
2029,8/10/2020,0,20.5,15.2,23.4,13.8,18.7,0
2029,8/11/2020,0,20.5,18.5,25.4,12.6,18.8,0
2029,8/12/2020,0,20.5,20.8,29.2,16.2,22.8,0
2029,8/13/2020,0,20.5,14.2,23.6,14.6,18.8,0
2029,8/14/2020,0,20.5,14.2,25.4,13.2,19.3,0
2029,8/15/2020,0,20.5,17,24.4,11.9,18.6,0
2029,8/16/2020,0,20.5,22.3,29,14.8,23.3,0
2029,8/17/2020,0,20.5,23,30.5,19.2,24.8,0
2029,8/18/2020,0,20.5,23.2,30.7,20.7,25.4,0
2029,8/19/2020,0,20.5,23,30.1,21.6,26,0
2029,8/20/2020,0,20.5,20.5,29.6,20.4,24.5,0
2029,8/21/2020,0,20.5,19.8,26.6,18.1,21.5,0
2029,8/22/2020,0,20.5,23.1,29.3,18.6,23.6,0
2029,8/23/2020,0,20.5,19.2,24.6,14.6,20.1,0
2029,8/24/2020,0,20.6,25,30.6,18.3,23.3,0
2029,8/25/2020,0,20.6,17.2,25.3,15.7,22.6,0
2029,8/26/2020,0,20.6,16.6,26.8,17.1,21,0
2029,8/27/2020,0,20.6,17.6,25.7,15.1,20,0
2029,8/28/2020,0,20.6,17.6,24.2,15.8,19.7,0
2029,8/29/2020,0,20.6,18.7,25.1,17,20.4,0
2029,8/30/2020,0,20.6,15.5,28.6,16.6,22.3,0
2029,8/31/2020,0,20.6,11.4,18.3,7.8,13.7,0
2029,9/1/2020,0,20.6,6.9,16.4,8,12.8,0
2029,9/2/2020,0,20.6,19.7,24.2,6.9,17.2,0
2029,9/3/2020,0,20.6,20.5,29.4,19.2,23.5,0
2029,9/4/2020,0,20.6,23,28.8,17.6,22.9,0
2029,9/5/2020,0,20.6,23.9,30.8,20,25.4,0
2029,9/6/2020,0,20.6,21.2,33,22.1,27.6,0
2029,9/7/2020,0,20.6,17.4,28,18.3,23.7,0
2029,9/8/2020,0,20.6,3.3,23.9,4.1,17.3,0
2029,9/9/2020,0,20.6,9.9,14.3,1.3,7.8,0
2029,9/10/2020,0,20.6,12,18,6.4,12.6,0
2029,9/11/2020,0,20.6,16.3,22.5,10.5,16.6,0
2029,9/12/2020,0,20.6,18.2,26.7,15.1,20.7,0
2029,9/13/2020,0,20.6,17.8,26.5,16.7,20.3,0
2029,9/14/2020,0,20.6,22.7,26.4,16.7,21.8,0
2029,9/15/2020,0,20.6,20.8,26.4,19.1,22.8,0
2029,9/16/2020,0,20.6,18.3,24.5,18.3,21.2,0
2029,9/17/2020,0,20.6,19.8,25.7,16.5,21.1,0
2029,9/18/2020,0,20.6,22.6,26.1,17.8,22,0
2029,9/19/2020,0,20.6,14,22.6,13.5,18.3,0
2029,9/20/2020,0,20.6,8.1,16,9,12.3,0
2029,9/21/2020,0,20.6,12.2,18.2,7.6,13,0
2029,9/22/2020,0,20.6,17.2,23.8,11.1,17.3,0
2029,9/23/2020,0,20.6,17.1,22.1,14.5,17.7,0
2029,9/24/2020,0,20.6,17.8,22.4,13.9,18.9,0
2029,9/25/2020,0,20.6,8.5,17.8,8.7,14.3,0
2029,9/26/2020,0,20.7,10.8,18.1,8.2,13,0
2029,9/27/2020,0,20.7,6.5,12.4,7,10,0
2029,9/28/2020,0,20.7,7.6,12.8,4.7,8.2,0
2029,9/29/2020,0,20.7,11.7,16.8,7.4,12,0
2029,9/30/2020,0,20.7,13.9,22.2,9.6,15.8,0
2029,9/30/2020,-99.9,20.7,-99.9,-99.9,-99.9,-99.9,-99.9
,,,,,,,,
,,,,,,,,
,,,,,,,,
     ,,,,,,,,
