Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
2029,12/29/2010,3.1,10.3,-0.1,0.7,-2.1,-0.5,15
2029,12/30/2010,3.2,10.5,-11,-0.1,-11,-5.7,12
2029,12/31/2010,3.2,10.6,-15.4,-9.8,-15.4,-12.1,13
2029,1/1/2011,3.2,10.6,-13.5,-12,-16.3,-14.5,13
2029,1/2/2011,3.2,10.6,-12,-7.5,-16.8,-12.5,12
2029,1/3/2011,3.2,10.6,-9.4,-4.9,-13.8,-10.3,12
2029,1/4/2011,3.2,10.6,-7.7,-0.1,-12.1,-7.5,12
2029,1/5/2011,3.2,10.7,-3,-1.9,-9.8,-5,12
2029,1/6/2011,3.2,10.7,-2.1,1.5,-4.2,-1.5,12
2029,1/7/2011,3.2,10.7,-0.7,4.5,-4.1,-0.5,12
2029,1/8/2011,3.2,10.7,0.9,6.1,-2.8,1.4,12
2029,1/9/2011,3.2,10.7,-8.8,1.3,-8.8,-4.4,12
2029,1/10/2011,3.2,10.7,-9.6,-4.3,-9.6,-8.2,12
2029,1/11/2011,3.2,10.7,-10.5,-5.4,-12.3,-9.4,12
2029,1/12/2011,3.3,10.8,-7.5,-5.5,-13.5,-9.3,12
2029,1/13/2011,3.4,10.9,2.5,2.8,-8.7,-0.4,12
2029,1/14/2011,3.8,11.3,2.6,4.3,0.7,2.3,11
2029,1/15/2011,3.6,11.3,3.7,5,2.3,3.5,11
2029,1/16/2011,3.4,11.5,4.1,7.1,2.1,4.1,9
2029,1/17/2011,1.8,12,7.2,7.9,4,6.1,4
2029,1/18/2011,1.3,12.1,0.7,7.1,0.7,3.9,3
2029,1/19/2011,1.7,12.5,-2.4,4.1,-2.4,0.8,4
2029,1/20/2011,1.7,12.5,-6.6,-3,-7.7,-5.2,4
2029,1/21/2011,1.7,12.5,1,1.4,-6.4,-1.7,4
2029,1/22/2011,1.6,12.8,1.6,4.6,0.7,2.5,3
2029,1/23/2011,1.4,12.8,-0.3,1.5,-3.1,-0.2,3
2029,1/24/2011,1.4,12.8,1.3,5.1,-1.2,1.8,3
2029,1/25/2011,1.4,12.8,2.7,4.2,1.1,2.7,3
2029,1/26/2011,1.4,12.8,-0.4,3.7,-0.6,1.1,3
2029,1/27/2011,1.4,12.8,0.8,5.3,-2.8,0.4,3
2029,1/28/2011,1.4,12.8,3.5,6.1,-2.5,1.6,3
2029,1/29/2011,1.4,12.8,3.2,8.5,-1.8,2.6,3
2029,1/30/2011,1.4,12.8,-0.5,6.3,-2.2,1.9,3
2029,1/31/2011,1.4,12.8,-2.4,3.7,-3,-0.3,3
2029,2/1/2011,1.3,12.8,-11,-2.5,-11,-5.3,3
2029,2/2/2011,1.3,12.8,-10.4,-7.6,-14.1,-11,3
2029,2/3/2011,1.3,12.8,-3.7,-1.3,-10.2,-5.1,3
2029,2/4/2011,1.3,12.8,2.6,4,-4.3,0.5,3
2029,2/5/2011,1.3,12.8,3.4,6.3,2.6,4.2,3
2029,2/6/2011,1.2,12.8,-0.9,4,-1.2,1.8,3
2029,2/7/2011,1.2,12.8,3.5,4.5,-1.9,1.3,3
2029,2/8/2011,1,12.8,-4.4,4.3,-4.4,-0.4,3
2029,2/9/2011,1,12.8,-7,-0.8,-7,-4.5,3
2029,2/10/2011,0.9,12.8,-6.5,-1.2,-7.9,-5.5,2
2029,2/11/2011,0.9,12.8,-0.3,2,-6.2,-2,2
2029,2/12/2011,0.9,12.8,5.1,6.7,-1.9,3.1,2
2029,2/13/2011,0.9,12.8,7.2,12.1,3.9,7.6,2
2029,2/14/2011,0.8,12.8,1.3,7.1,0.7,4.6,2
2029,2/15/2011,0.8,12.8,5.4,8.6,1.6,6.4,2
2029,2/16/2011,0.7,12.8,4.1,9.3,3.8,6.1,2
2029,2/17/2011,1.1,13.3,-6,4.3,-6,-1.6,4
2029,2/18/2011,1.1,13.3,-2.6,-0.2,-7.8,-4.4,3
2029,2/19/2011,1.1,13.3,-3.4,1.1,-4,-2.5,3
2029,2/20/2011,1.2,13.4,-5.2,-1,-5.2,-3,4
2029,2/21/2011,1.3,13.5,-7,-3.1,-7.4,-6.1,4
2029,2/22/2011,1.3,13.5,-4.6,-1.4,-6.9,-4.5,3
2029,2/23/2011,1.2,13.5,-6.2,-2.4,-6.2,-4.6,3
2029,2/24/2011,1.2,13.5,-6,-4.3,-8.4,-6.6,3
2029,2/25/2011,1.5,13.8,-8.8,-5.8,-9.3,-7.4,7
2029,2/26/2011,1.5,13.8,-15.6,-6.8,-15.6,-10.1,7
2029,2/27/2011,1.5,13.8,-10.2,-6.4,-15.9,-10.9,6
2029,2/28/2011,1.5,13.8,-1.9,-1.9,-10.4,-6.1,6
2029,3/1/2011,1.7,14,-0.1,0.3,-3.1,-1.1,5
2029,3/2/2011,1.7,14,-1.5,5.9,-1.5,1.3,4
2029,3/3/2011,1.7,14,2.6,7.3,-2.2,3.5,4
2029,3/4/2011,1.7,14,-1.6,3.7,-2.1,0,4
2029,3/5/2011,1.7,14,3.2,4.1,-2.6,0.8,4
2029,3/6/2011,2.3,14.7,-1.5,3.3,-1.6,0.4,8
2029,3/7/2011,2.3,14.7,-0.5,3.1,-1.6,0,5
2029,3/8/2011,3.1,15.6,-5.6,-0.6,-5.6,-3.4,13
2029,3/9/2011,3.3,15.8,0.7,1.2,-5.9,-1.5,11
2029,3/10/2011,3.2,16.1,7.8,8,-0.3,4.8,9
2029,3/11/2011,3,16.1,-2.6,8.6,-2.9,4.4,8
2029,3/12/2011,3,16.1,-3.5,2.6,-4.7,-2,7
2029,3/13/2011,3,16.1,-1,6.3,-5.1,0.5,7
2029,3/14/2011,3,16.1,5.1,6.1,-1.9,2.8,6
2029,3/15/2011,2.4,16.2,2.7,5.3,-0.7,2.4,5
2029,3/16/2011,1.9,17.1,1.7,8,0.8,3.7,4
2029,3/17/2011,2.3,17.6,-4.1,1.9,-4.2,-1.7,9
2029,3/18/2011,2.3,17.6,-3.5,2.1,-6.5,-2.2,7
2029,3/19/2011,2.4,17.7,1.8,5.1,-3.8,1.4,5
2029,3/20/2011,2.4,17.7,-2,1.6,-3.2,-1.3,5
2029,3/21/2011,2.4,17.7,1.2,6.3,-3.3,0.8,5
2029,3/22/2011,2.8,18.2,-2.8,2.3,-2.8,-0.7,7
2029,3/23/2011,2.8,18.2,-4.6,2.8,-5.1,-2,6
2029,3/24/2011,2.8,18.2,-0.3,3.6,-5.4,-0.6,6
2029,3/25/2011,3,18.4,-3,4.3,-3,0.6,8
2029,3/26/2011,3.2,18.6,-1.4,0.3,-4.4,-2.2,9
2029,3/27/2011,3.3,18.7,-3.8,1.5,-3.8,-1.3,11
2029,3/28/2011,3.5,18.9,-2.8,0.1,-5.5,-2.4,11
2029,3/29/2011,3.6,19,-2.5,2.6,-4.2,-1.9,9
2029,3/30/2011,3.6,19,1.7,4.3,-2.7,1,9
2029,3/31/2011,2.6,19,6.7,10.1,1.4,6.3,6
2029,4/1/2011,1.1,19.1,8,13.9,5.3,9.1,3
2029,4/2/2011,0.5,19.1,11.6,14.5,5.5,10.1,1
2029,4/3/2011,0.2,19.4,-4.7,11.3,-4.8,1.8,1
2029,4/4/2011,0.2,19.4,0.1,3.2,-6,-1.6,1
2029,4/5/2011,0.1,19.6,6.9,8.9,0.1,5.1,1
2029,4/6/2011,0,20.1,-2.3,7.1,-2.8,1.7,0
2029,4/7/2011,0.1,20.2,-3.7,3.8,-4,-0.5,1
2029,4/8/2011,0,20.2,-5.2,1.5,-5.3,-2.8,0
2029,4/9/2011,0,20.3,-2.7,2,-6,-1.9,0
2029,4/10/2011,0,20.3,-0.3,4.5,-2.9,0.2,0
2029,4/11/2011,0,20.3,6.3,8.1,-2,3.1,0
2029,4/12/2011,0,20.3,-1,9.1,-1.2,4.7,0
2029,4/13/2011,0,20.3,1.9,7.3,-1.8,2.4,0
2029,4/14/2011,0,20.3,-2.5,6.4,-2.5,2.3,0
2029,4/15/2011,0,20.3,0.9,5.2,-4.3,0,0
2029,4/16/2011,0,20.4,6.3,7.7,0,4.3,0
2029,4/17/2011,0,20.7,4.5,12.4,4.5,7.8,0
2029,4/18/2011,0,20.8,2.9,9.3,2.8,5.2,0
2029,4/19/2011,0,21,-4.8,5.1,-4.8,0.6,0
2029,4/20/2011,0,21.1,-2.7,4.7,-6,-1.2,0
2029,4/21/2011,0,21.3,1.3,6.7,-3,1.5,0
2029,4/22/2011,0,21.7,-4,1.6,-4,-0.7,0
2029,4/23/2011,0,21.7,-3.7,3.7,-6.4,-1.3,0
2029,4/24/2011,0,21.7,1.7,7.8,-5.2,2,0
2029,4/25/2011,0,22,0.9,6.5,0.6,2.8,0
2029,4/26/2011,0,22.1,-1.7,6.9,-1.7,1.8,0
2029,4/27/2011,0,22.2,-2.2,4.3,-3,-0.5,0
2029,4/28/2011,0,22.2,6.7,11.6,-2.8,5.6,0
2029,4/29/2011,0,22.4,-3.7,6.4,-6,-0.1,0
2029,4/30/2011,0.6,23,-1.9,1.6,-6.5,-2.5,2
2029,5/1/2011,0.4,23,-1.4,5.5,-2.7,1,1
2029,5/2/2011,0,23,5.1,9.3,-2.5,3.9,0
2029,5/3/2011,0,23,0.6,15.7,0.5,7.9,0
2029,5/4/2011,0,23,-0.7,8.6,-1,2.7,0
2029,5/5/2011,0,23,3.7,10.9,-3.8,4.4,0
2029,5/6/2011,0,23.1,7.1,17.7,3.7,11.2,0
2029,5/7/2011,0,23.1,8.1,13.5,4.7,8.9,0
2029,5/8/2011,0,23.1,4.5,10.5,4.5,7.1,0
2029,5/9/2011,0,23.5,-0.5,5.3,-0.5,2.4,0
2029,5/10/2011,0,23.5,3,6.6,-1.6,2.6,0
2029,5/11/2011,0,23.5,6.3,13.4,2.9,8,0
2029,5/12/2011,0,23.5,11.7,18.2,4.5,12.3,0
2029,5/13/2011,0,23.5,7.7,18.9,7.7,13,0
2029,5/14/2011,0,23.5,14.8,20.7,6.1,14.1,0
2029,5/15/2011,0,23.8,9.2,19,7.5,13.6,0
2029,5/16/2011,0,24,-0.7,9.1,-1.2,2.4,0
2029,5/17/2011,0,24.1,-0.1,6.2,-1.9,0.8,0
2029,5/18/2011,0,24.2,0.7,7.5,-1.8,2.7,0
2029,5/19/2011,0,24.3,4.5,8.2,-0.3,3.5,0
2029,5/20/2011,0,24.3,7.1,14.3,3.9,9,0
2029,5/21/2011,0,24.4,9.1,16.3,5.5,10.6,0
2029,5/22/2011,0,24.4,6.9,16.2,6.7,11.1,0
2029,5/23/2011,0,24.4,6.6,12.7,4.8,8.5,0
2029,5/24/2011,0,24.4,2.6,9.3,2.4,5.7,0
2029,5/25/2011,0,24.4,2.9,11.5,0.5,5.6,0
2029,5/26/2011,0,24.6,0.3,15.5,0.1,6.3,0
2029,5/27/2011,0,24.7,2.7,6.4,-0.8,2.6,0
2029,5/28/2011,0,25,0.4,7.3,0,2.9,0
2029,5/29/2011,0,25.1,-0.3,2.7,-1.4,0.9,0
2029,5/30/2011,0,25.8,2.4,5.4,-1.6,1.5,0
2029,5/31/2011,0,25.8,6.3,11.6,1.7,6.3,0
2029,6/1/2011,0,25.8,8.2,14.1,5.4,9.7,0
2029,6/2/2011,0,25.8,2,11.9,2,6,0
2029,6/3/2011,0,25.9,1.7,6.7,-0.2,2.5,0
2029,6/4/2011,0,25.9,7.8,12.1,-0.1,7.3,0
2029,6/5/2011,0,25.9,11.9,18.4,5,12.4,0
2029,6/6/2011,0,25.9,13,20.8,10.4,15.8,0
2029,6/7/2011,0,26.3,7.1,14.8,6.5,10.4,0
2029,6/8/2011,0,26.5,10,15,5.8,9.6,0
2029,6/9/2011,0,26.5,2.4,13,2.4,7.2,0
2029,6/10/2011,0,26.5,6.6,14,2,7.3,0
2029,6/11/2011,0,26.7,7.7,13.7,4.9,9.2,0
2029,6/12/2011,0,26.7,6.7,14.8,6.6,10,0
2029,6/13/2011,0,26.7,8.7,17.1,5.7,11.5,0
2029,6/14/2011,0,26.8,8.9,17.3,8.8,11.9,0
2029,6/15/2011,0,26.8,13.6,19.1,6.1,12.7,0
2029,6/16/2011,0,26.8,4,14.4,4,9.9,0
2029,6/17/2011,0,26.8,5,12.7,1.5,6.9,0
2029,6/18/2011,0,26.8,12.1,18.5,3.9,12.1,0
2029,6/19/2011,0,27.4,7,15.3,6.8,10.3,0
2029,6/20/2011,0,27.6,7.1,13.7,5.3,9.2,0
2029,6/21/2011,0,27.6,11,19.5,6,13.2,0
2029,6/22/2011,0,27.6,15.2,24.3,10.5,17.4,0
2029,6/23/2011,0,27.6,14.1,27.3,13.7,20.1,0
2029,6/24/2011,0,27.6,10.1,21.9,9.9,17,0
2029,6/25/2011,0,27.6,9.3,18.1,6.5,11.8,0
2029,6/26/2011,0,27.6,9.4,17.3,6.9,11.8,0
2029,6/27/2011,0,27.6,10.3,19.9,7.6,13.5,0
2029,6/28/2011,0,27.7,19.1,25.7,10,18.9,0
2029,6/29/2011,0,27.8,14.4,25.1,12.2,19.4,0
2029,6/30/2011,0,28,9.9,18.5,9.7,13.3,0
2029,7/1/2011,0,28,9.5,18.7,9.4,12.8,0
2029,7/2/2011,0,28,12.9,19.3,8.3,13.9,0
2029,7/3/2011,0,28.1,17.3,25.4,9.9,18.5,0
2029,7/4/2011,0,28.1,16.9,25,16.1,20,0
2029,7/5/2011,0,28.1,17.3,26,14,20.9,0
2029,7/6/2011,0,28.1,17.7,25.9,15.1,20.8,0
2029,7/7/2011,0,28.1,19.3,27.2,13.1,21.7,0
2029,7/8/2011,0,28.2,13.1,26.8,13.1,19.5,0
2029,7/9/2011,0,28.3,11.5,20.6,9,14.6,0
2029,7/10/2011,0,28.3,15.5,23.4,7.7,16.9,0
2029,7/11/2011,0,28.3,16.5,24.1,12.4,18.9,0
2029,7/12/2011,0,28.3,15.6,27.4,12.9,20.9,0
2029,7/13/2011,0,28.3,16.4,25.4,14.9,20.6,0
2029,7/14/2011,0,28.3,13.6,19.8,12.1,15.8,0
2029,7/15/2011,0,28.3,11.6,20.2,10.7,14.7,0
2029,7/16/2011,0,28.3,16.1,22.7,10.1,17,0
2029,7/17/2011,0,28.3,12.9,23.4,12.9,17.7,0
2029,7/18/2011,0,28.3,18.7,27.7,12.6,20.4,0
2029,7/19/2011,0,28.3,18.7,26.7,15.7,21,0
2029,7/20/2011,0,28.3,9.7,21,9.6,16.7,0
2029,7/21/2011,0,28.3,13.3,20.1,7.6,14.4,0
2029,7/22/2011,0,28.3,12.9,24,10,17.7,0
2029,7/23/2011,0,28.3,13.3,21.1,9.3,14.9,0
2029,7/24/2011,0,28.3,16,24.4,9.1,18.2,0
2029,7/25/2011,0,28.3,24.4,31,14.7,23.3,0
2029,7/26/2011,0,28.3,13.9,29.1,13.9,22.4,0
2029,7/27/2011,0,28.3,12.7,22.3,11.5,16.5,0
2029,7/28/2011,0,28.3,14.2,23.1,11.5,17.2,0
2029,7/29/2011,0,28.3,14.6,24.1,13.1,18.6,0
2029,7/30/2011,0,28.3,18.9,27.8,13.6,21.4,0
2029,7/31/2011,0,28.3,19.7,30.2,17.3,23,0
2029,8/1/2011,0,28.5,18.8,29.1,14.1,22,0
2029,8/2/2011,0,28.6,22,27.9,17.3,21.8,0
2029,8/3/2011,0,28.6,22.2,27.7,16.8,22.7,0
2029,8/4/2011,0,28.6,19.3,28.9,14.3,22.9,0
2029,8/5/2011,0,28.6,17.4,27.1,16.3,20.4,0
2029,8/6/2011,0,28.6,16,25.2,13.3,19.8,0
2029,8/7/2011,0,28.6,19.1,27.7,13.9,21,0
2029,8/8/2011,0,28.6,18.3,26.3,15.9,21.1,0
2029,8/9/2011,0,28.6,17.9,26.5,17,21.6,0
2029,8/10/2011,0,28.6,16.1,26.2,15.1,19.7,0
2029,8/11/2011,0,28.6,15.5,25.1,14.9,20.3,0
2029,8/12/2011,0,28.6,15.4,24.3,10.6,17.5,0
2029,8/13/2011,0,28.6,16.3,24.8,14.8,19.6,0
2029,8/14/2011,0,28.6,18.7,27.8,16.1,21.5,0
2029,8/15/2011,0,28.6,15.1,28.5,15.1,22.7,0
2029,8/16/2011,0,28.6,12.6,21.7,12.3,16.2,0
2029,8/17/2011,0,28.6,15.3,24,11.3,17.8,0
2029,8/18/2011,0,28.6,17.5,28.4,13.5,21,0
2029,8/19/2011,0,28.6,16.3,25.2,15.5,19.9,0
2029,8/20/2011,0,28.6,15.9,25.7,13.3,19.5,0
2029,8/21/2011,0,28.6,20.3,26.8,14.9,21.3,0
2029,8/22/2011,0,28.6,19.3,29.7,18.5,23.2,0
2029,8/23/2011,0,28.6,19.3,30.7,18.8,24.3,0
2029,8/24/2011,0,28.6,17.4,26.1,16.3,20.8,0
2029,8/25/2011,0,28.6,20.4,30.7,16.7,23.8,0
2029,8/26/2011,0,28.6,22,29.1,18.1,23.6,0
2029,8/27/2011,0,28.6,20.8,30.3,19.5,24.8,0
2029,8/28/2011,0,28.6,19.8,27.7,18.1,22.3,0
2029,8/29/2011,0,28.6,20.6,30,16.9,23.3,0
2029,8/30/2011,0,28.6,16.1,26.5,15.2,20.7,0
2029,8/31/2011,0,28.6,16,26.7,14.7,20.5,0
2029,9/1/2011,0,28.6,7.9,19.7,7.7,14.9,0
2029,9/2/2011,0,28.6,12.2,17.3,5.3,12,0
2029,9/3/2011,0,28.6,12.2,21.8,11.1,15.8,0
2029,9/4/2011,0,28.6,9.5,21.3,8.9,14.9,0
2029,9/5/2011,0,28.6,16,24.5,9,17.2,0
2029,9/6/2011,0,28.6,18.7,27.6,12.7,21.2,0
2029,9/7/2011,0,28.6,18.5,27,16.1,21.3,0
2029,9/8/2011,0,28.6,17.1,27.1,14.5,20.5,0
2029,9/9/2011,0,28.6,18.2,26.5,14.7,20.4,0
2029,9/10/2011,0,28.6,18.8,25.6,16.9,20.9,0
2029,9/11/2011,0,28.6,16.4,26.5,14.6,20.9,0
2029,9/12/2011,0,28.6,16.6,26.3,15.1,20.3,0
2029,9/13/2011,0,28.6,15.7,25.5,13.9,19.5,0
2029,9/14/2011,0,28.6,17.4,25,14.3,19.8,0
2029,9/15/2011,0,28.6,15.8,25.3,15.2,19.7,0
2029,9/16/2011,0,29.3,9.7,25.1,9.7,16.4,0
2029,9/17/2011,0,29.3,8.5,17.7,8,11.7,0
2029,9/18/2011,0,29.4,12.7,16.1,5.4,10.9,0
2029,9/19/2011,0,29.4,14.9,20.7,9.6,14.7,0
2029,9/20/2011,0,29.4,12.8,21.2,11,16,0
2029,9/21/2011,0,29.4,13.7,20.5,11.5,15.7,0
2029,9/22/2011,0,29.4,13.9,22.5,12.1,16.9,0
2029,9/23/2011,0,29.4,17.3,25.5,13.3,19.4,0
2029,9/24/2011,0,29.4,18.9,27.9,14.7,21.2,0
2029,9/25/2011,0,29.4,20.6,27.7,16.7,22.7,0
2029,9/26/2011,0,29.4,9.2,23.5,9.2,17.8,0
2029,9/27/2011,0,29.4,13.9,19.7,6.1,13.3,0
2029,9/28/2011,0,29.4,12.3,24.3,12.3,18.3,0
2029,9/29/2011,0,29.4,11.7,18.9,8.5,13.7,0
2029,9/30/2011,0,29.4,16.4,23.3,9.6,17.4,0
2029,9/30/2011,-99.9,29.4,-99.9,-99.9,-99.9,-99.9,-99.9
,,,,,,,,
,,,,,,,,
,,,,,,,,
     ,,,,,,,,
